"DATE","REGION","AGEGROUP","SEX","BRAND","DOSE","COUNT"
2021-05-20,"Wallonia","18-34","F","Pfizer-BioNTech","A",569
2021-05-20,"Wallonia","18-34","F","Pfizer-BioNTech","B",322
2021-05-20,"Wallonia","18-34","M","AstraZeneca-Oxford","A",2
2021-05-20,"Wallonia","18-34","M","AstraZeneca-Oxford","B",148
2021-05-20,"Wallonia","18-34","M","Johnson&Johnson","C",170
2021-05-20,"Wallonia","18-34","M","Moderna","A",79
2021-05-20,"Wallonia","18-34","M","Moderna","B",39
2021-05-20,"Wallonia","18-34","M","Pfizer-BioNTech","A",465
2021-05-20,"Wallonia","18-34","M","Pfizer-BioNTech","B",179
2021-05-20,"Wallonia","18-34",NA,"Pfizer-BioNTech","A",1
2021-05-20,"Wallonia","35-44","F","AstraZeneca-Oxford","A",267
2021-05-20,"Wallonia","35-44","F","AstraZeneca-Oxford","B",418
2021-05-20,"Wallonia","35-44","F","Johnson&Johnson","C",247
2021-05-20,"Wallonia","35-44","F","Moderna","A",582
2021-05-20,"Wallonia","35-44","F","Moderna","B",49
2021-05-20,"Wallonia","35-44","F","Pfizer-BioNTech","A",764
2021-05-20,"Wallonia","35-44","F","Pfizer-BioNTech","B",241
2021-05-20,"Wallonia","35-44","M","AstraZeneca-Oxford","A",359
2021-05-20,"Wallonia","35-44","M","AstraZeneca-Oxford","B",152
2021-05-20,"Wallonia","35-44","M","Johnson&Johnson","C",326
2021-05-20,"Wallonia","35-44","M","Moderna","A",606
2021-05-20,"Wallonia","35-44","M","Moderna","B",50
2021-05-20,"Wallonia","35-44","M","Pfizer-BioNTech","A",814
2021-05-20,"Wallonia","35-44","M","Pfizer-BioNTech","B",161
2021-05-20,"Wallonia","45-54","F","AstraZeneca-Oxford","A",467
2021-05-20,"Wallonia","45-54","F","AstraZeneca-Oxford","B",610
2021-05-20,"Wallonia","45-54","F","Johnson&Johnson","C",147
2021-05-20,"Wallonia","45-54","F","Moderna","A",308
2021-05-20,"Wallonia","45-54","F","Moderna","B",184
2021-05-20,"Wallonia","45-54","F","Pfizer-BioNTech","A",1258
2021-05-20,"Wallonia","45-54","F","Pfizer-BioNTech","B",434
2021-05-20,"Wallonia","45-54","M","AstraZeneca-Oxford","A",624
2021-05-20,"Wallonia","45-54","M","AstraZeneca-Oxford","B",182
2021-05-20,"Wallonia","45-54","M","Johnson&Johnson","C",173
2021-05-20,"Wallonia","45-54","M","Moderna","A",361
2021-05-20,"Wallonia","45-54","M","Moderna","B",175
2021-05-20,"Wallonia","45-54","M","Pfizer-BioNTech","A",1216
2021-05-20,"Wallonia","45-54","M","Pfizer-BioNTech","B",335
2021-05-20,"Wallonia","55-64","F","AstraZeneca-Oxford","A",286
2021-05-20,"Wallonia","55-64","F","AstraZeneca-Oxford","B",107
2021-05-20,"Wallonia","55-64","F","Johnson&Johnson","C",62
2021-05-20,"Wallonia","55-64","F","Moderna","A",227
2021-05-20,"Wallonia","55-64","F","Moderna","B",615
2021-05-20,"Wallonia","55-64","F","Pfizer-BioNTech","A",796
2021-05-20,"Wallonia","55-64","F","Pfizer-BioNTech","B",2273
2021-05-20,"Wallonia","55-64","M","AstraZeneca-Oxford","A",424
2021-05-20,"Wallonia","55-64","M","AstraZeneca-Oxford","B",96
2021-05-20,"Wallonia","55-64","M","Johnson&Johnson","C",87
2021-05-20,"Wallonia","55-64","M","Moderna","A",210
2021-05-20,"Wallonia","55-64","M","Moderna","B",673
2021-05-20,"Wallonia","55-64","M","Pfizer-BioNTech","A",735
2021-05-20,"Wallonia","55-64","M","Pfizer-BioNTech","B",2353
2021-05-20,"Wallonia","65-74","F","AstraZeneca-Oxford","A",38
2021-05-20,"Wallonia","65-74","F","AstraZeneca-Oxford","B",30
2021-05-20,"Wallonia","65-74","F","Johnson&Johnson","C",49
2021-05-20,"Wallonia","65-74","F","Moderna","A",41
2021-05-20,"Wallonia","65-74","F","Moderna","B",167
2021-05-20,"Wallonia","65-74","F","Pfizer-BioNTech","A",113
2021-05-20,"Wallonia","65-74","F","Pfizer-BioNTech","B",5408
2021-05-20,"Wallonia","65-74","M","AstraZeneca-Oxford","A",42
2021-05-20,"Wallonia","65-74","M","AstraZeneca-Oxford","B",35
2021-05-20,"Wallonia","65-74","M","Johnson&Johnson","C",44
2021-05-20,"Wallonia","65-74","M","Moderna","A",17
2021-05-20,"Wallonia","65-74","M","Moderna","B",147
2021-05-20,"Wallonia","65-74","M","Pfizer-BioNTech","A",75
2021-05-20,"Wallonia","65-74","M","Pfizer-BioNTech","B",4788
2021-05-20,"Wallonia","75-84","F","AstraZeneca-Oxford","A",11
2021-05-20,"Wallonia","75-84","F","AstraZeneca-Oxford","B",20
2021-05-20,"Wallonia","75-84","F","Johnson&Johnson","C",46
2021-05-20,"Wallonia","75-84","F","Moderna","A",7
2021-05-20,"Wallonia","75-84","F","Moderna","B",30
2021-05-20,"Wallonia","75-84","F","Pfizer-BioNTech","A",27
2021-05-20,"Wallonia","75-84","F","Pfizer-BioNTech","B",1243
2021-05-20,"Wallonia","75-84","M","AstraZeneca-Oxford","A",7
2021-05-20,"Wallonia","75-84","M","AstraZeneca-Oxford","B",18
2021-05-20,"Wallonia","75-84","M","Johnson&Johnson","C",25
2021-05-20,"Wallonia","75-84","M","Moderna","A",6
2021-05-20,"Wallonia","75-84","M","Moderna","B",22
2021-05-20,"Wallonia","75-84","M","Pfizer-BioNTech","A",15
2021-05-20,"Wallonia","75-84","M","Pfizer-BioNTech","B",798
2021-05-20,"Wallonia","85+","F","AstraZeneca-Oxford","A",10
2021-05-20,"Wallonia","85+","F","AstraZeneca-Oxford","B",7
2021-05-20,"Wallonia","85+","F","Johnson&Johnson","C",60
2021-05-20,"Wallonia","85+","F","Moderna","A",4
2021-05-20,"Wallonia","85+","F","Moderna","B",5
2021-05-20,"Wallonia","85+","F","Pfizer-BioNTech","A",21
2021-05-20,"Wallonia","85+","F","Pfizer-BioNTech","B",170
2021-05-20,"Wallonia","85+","M","AstraZeneca-Oxford","A",2
2021-05-20,"Wallonia","85+","M","AstraZeneca-Oxford","B",5
2021-05-20,"Wallonia","85+","M","Johnson&Johnson","C",25
2021-05-20,"Wallonia","85+","M","Moderna","B",6
2021-05-20,"Wallonia","85+","M","Pfizer-BioNTech","A",10
2021-05-20,"Wallonia","85+","M","Pfizer-BioNTech","B",82
2021-05-21,"Brussels","0-17","M","Pfizer-BioNTech","A",1
2021-05-21,"Brussels","0-17","M","Pfizer-BioNTech","B",4
2021-05-21,"Brussels","18-34","F","AstraZeneca-Oxford","B",135
2021-05-21,"Brussels","18-34","F","Johnson&Johnson","C",11
2021-05-21,"Brussels","18-34","F","Moderna","A",35
2021-05-21,"Brussels","18-34","F","Moderna","B",19
2021-05-21,"Brussels","18-34","F","Pfizer-BioNTech","A",78
2021-05-21,"Brussels","18-34","F","Pfizer-BioNTech","B",144
2021-05-21,"Brussels","18-34","M","AstraZeneca-Oxford","B",69
2021-05-21,"Brussels","18-34","M","Johnson&Johnson","C",17
2021-05-21,"Brussels","18-34","M","Moderna","A",17
2021-05-21,"Brussels","18-34","M","Moderna","B",14
2021-05-21,"Brussels","18-34","M","Pfizer-BioNTech","A",57
2021-05-21,"Brussels","18-34","M","Pfizer-BioNTech","B",120
2021-05-21,"Brussels","35-44","F","AstraZeneca-Oxford","A",143
2021-05-21,"Brussels","35-44","F","AstraZeneca-Oxford","B",101
2021-05-21,"Brussels","35-44","F","Johnson&Johnson","C",10
2021-05-21,"Brussels","35-44","F","Moderna","A",46
2021-05-21,"Brussels","35-44","F","Moderna","B",23
2021-05-21,"Brussels","35-44","F","Pfizer-BioNTech","A",102
2021-05-21,"Brussels","35-44","F","Pfizer-BioNTech","B",185
2021-05-21,"Brussels","35-44","M","AstraZeneca-Oxford","A",152
2021-05-21,"Brussels","35-44","M","AstraZeneca-Oxford","B",35
2021-05-21,"Brussels","35-44","M","Johnson&Johnson","C",13
2021-05-21,"Brussels","35-44","M","Moderna","A",28
2021-05-21,"Brussels","35-44","M","Moderna","B",20
2021-05-21,"Brussels","35-44","M","Pfizer-BioNTech","A",90
2021-05-21,"Brussels","35-44","M","Pfizer-BioNTech","B",193
2021-05-21,"Brussels","45-54","F","AstraZeneca-Oxford","A",98
2021-05-21,"Brussels","45-54","F","AstraZeneca-Oxford","B",101
2021-05-21,"Brussels","45-54","F","Johnson&Johnson","C",4
2021-05-21,"Brussels","45-54","F","Moderna","A",227
2021-05-21,"Brussels","45-54","F","Moderna","B",36
2021-05-21,"Brussels","45-54","F","Pfizer-BioNTech","A",224
2021-05-21,"Brussels","45-54","F","Pfizer-BioNTech","B",674
2021-05-21,"Brussels","45-54","M","AstraZeneca-Oxford","A",133
2021-05-21,"Brussels","45-54","M","AstraZeneca-Oxford","B",29
2021-05-21,"Brussels","45-54","M","Johnson&Johnson","C",2
2021-05-21,"Brussels","45-54","M","Moderna","A",218
2021-05-21,"Brussels","45-54","M","Moderna","B",51
2021-05-21,"Brussels","45-54","M","Pfizer-BioNTech","A",230
2021-05-21,"Brussels","45-54","M","Pfizer-BioNTech","B",758
2021-05-21,"Brussels","55-64","F","AstraZeneca-Oxford","A",34
2021-05-21,"Brussels","55-64","F","AstraZeneca-Oxford","B",23
2021-05-21,"Brussels","55-64","F","Johnson&Johnson","C",3
2021-05-21,"Brussels","55-64","F","Moderna","A",80
2021-05-21,"Brussels","55-64","F","Moderna","B",35
2021-05-21,"Brussels","55-64","F","Pfizer-BioNTech","A",70
2021-05-21,"Brussels","55-64","F","Pfizer-BioNTech","B",808
2021-05-21,"Brussels","55-64","M","AstraZeneca-Oxford","A",39
2021-05-21,"Brussels","55-64","M","AstraZeneca-Oxford","B",22
2021-05-21,"Brussels","55-64","M","Johnson&Johnson","C",10
2021-05-21,"Brussels","55-64","M","Moderna","A",76
2021-05-21,"Brussels","55-64","M","Moderna","B",38
2021-05-21,"Brussels","55-64","M","Pfizer-BioNTech","A",83
2021-05-21,"Brussels","55-64","M","Pfizer-BioNTech","B",809
2021-05-21,"Brussels","65-74","F","AstraZeneca-Oxford","A",13
2021-05-21,"Brussels","65-74","F","AstraZeneca-Oxford","B",3
2021-05-21,"Brussels","65-74","F","Johnson&Johnson","C",9
2021-05-21,"Brussels","65-74","F","Moderna","A",39
2021-05-21,"Brussels","65-74","F","Moderna","B",10
2021-05-21,"Brussels","65-74","F","Pfizer-BioNTech","A",40
2021-05-21,"Brussels","65-74","F","Pfizer-BioNTech","B",137
2021-05-21,"Brussels","65-74","M","AstraZeneca-Oxford","A",8
2021-05-21,"Brussels","65-74","M","Johnson&Johnson","C",6
2021-05-21,"Brussels","65-74","M","Moderna","A",20
2021-05-21,"Brussels","65-74","M","Moderna","B",1
2021-05-21,"Brussels","65-74","M","Pfizer-BioNTech","A",23
2021-05-21,"Brussels","65-74","M","Pfizer-BioNTech","B",113
2021-05-21,"Brussels","75-84","F","AstraZeneca-Oxford","A",10
2021-05-21,"Brussels","75-84","F","AstraZeneca-Oxford","B",1
2021-05-21,"Brussels","75-84","F","Johnson&Johnson","C",24
2021-05-21,"Brussels","75-84","F","Moderna","A",12
2021-05-21,"Brussels","75-84","F","Moderna","B",3
2021-05-21,"Brussels","75-84","F","Pfizer-BioNTech","A",13
2021-05-21,"Brussels","75-84","F","Pfizer-BioNTech","B",75
2021-05-21,"Brussels","75-84","M","AstraZeneca-Oxford","A",8
2021-05-21,"Brussels","75-84","M","AstraZeneca-Oxford","B",4
2021-05-21,"Brussels","75-84","M","Johnson&Johnson","C",10
2021-05-21,"Brussels","75-84","M","Moderna","A",8
2021-05-21,"Brussels","75-84","M","Moderna","B",2
2021-05-21,"Brussels","75-84","M","Pfizer-BioNTech","A",7
2021-05-21,"Brussels","75-84","M","Pfizer-BioNTech","B",42
2021-05-21,"Brussels","85+","F","AstraZeneca-Oxford","A",5
2021-05-21,"Brussels","85+","F","Johnson&Johnson","C",20
2021-05-21,"Brussels","85+","F","Moderna","A",5
2021-05-21,"Brussels","85+","F","Moderna","B",1
2021-05-21,"Brussels","85+","F","Pfizer-BioNTech","A",1
2021-05-21,"Brussels","85+","F","Pfizer-BioNTech","B",20
2021-05-21,"Brussels","85+","M","AstraZeneca-Oxford","A",3
2021-05-21,"Brussels","85+","M","Johnson&Johnson","C",9
2021-05-21,"Brussels","85+","M","Moderna","A",1
2021-05-21,"Brussels","85+","M","Pfizer-BioNTech","B",15
2021-05-21,"Flanders","0-17","F","AstraZeneca-Oxford","B",2
2021-05-21,"Flanders","0-17","F","Moderna","A",2
2021-05-21,"Flanders","0-17","F","Moderna","B",8
2021-05-21,"Flanders","0-17","F","Pfizer-BioNTech","A",4
2021-05-21,"Flanders","0-17","F","Pfizer-BioNTech","B",23
2021-05-21,"Flanders","0-17","M","AstraZeneca-Oxford","B",1
2021-05-21,"Flanders","0-17","M","Moderna","A",3
2021-05-21,"Flanders","0-17","M","Moderna","B",5
2021-05-21,"Flanders","0-17","M","Pfizer-BioNTech","A",7
2021-05-21,"Flanders","0-17","M","Pfizer-BioNTech","B",15
2021-05-21,"Flanders","18-34","F","AstraZeneca-Oxford","A",11
2021-05-21,"Flanders","18-34","F","AstraZeneca-Oxford","B",1898
2021-05-21,"Flanders","18-34","F","Johnson&Johnson","C",49
2021-05-21,"Flanders","18-34","F","Moderna","A",1011
2021-05-21,"Flanders","18-34","F","Moderna","B",388
2021-05-21,"Flanders","18-34","F","Pfizer-BioNTech","A",1073
2021-05-21,"Flanders","18-34","F","Pfizer-BioNTech","B",391
2021-05-21,"Flanders","18-34","M","AstraZeneca-Oxford","A",6
2021-05-21,"Flanders","18-34","M","AstraZeneca-Oxford","B",632
2021-05-21,"Flanders","18-34","M","Johnson&Johnson","C",41
2021-05-21,"Flanders","18-34","M","Moderna","A",702
2021-05-21,"Flanders","18-34","M","Moderna","B",201
2021-05-21,"Flanders","18-34","M","Pfizer-BioNTech","A",332
2021-05-21,"Flanders","18-34","M","Pfizer-BioNTech","B",219
2021-05-21,"Flanders","35-44","F","AstraZeneca-Oxford","A",329
2021-05-21,"Flanders","35-44","F","AstraZeneca-Oxford","B",1366
2021-05-21,"Flanders","35-44","F","Johnson&Johnson","C",75
2021-05-21,"Flanders","35-44","F","Moderna","A",584
2021-05-21,"Flanders","35-44","F","Moderna","B",110
2021-05-21,"Flanders","35-44","F","Pfizer-BioNTech","A",616
2021-05-21,"Flanders","35-44","F","Pfizer-BioNTech","B",196
2021-05-21,"Flanders","35-44","M","AstraZeneca-Oxford","A",267
2021-05-21,"Flanders","35-44","M","AstraZeneca-Oxford","B",347
2021-05-21,"Flanders","35-44","M","Johnson&Johnson","C",60
2021-05-21,"Flanders","35-44","M","Moderna","A",428
2021-05-21,"Flanders","35-44","M","Moderna","B",52
2021-05-21,"Flanders","35-44","M","Pfizer-BioNTech","A",456
2021-05-21,"Flanders","35-44","M","Pfizer-BioNTech","B",146
2021-05-21,"Flanders","45-54","F","AstraZeneca-Oxford","A",8372
2021-05-21,"Flanders","45-54","F","AstraZeneca-Oxford","B",1440
2021-05-21,"Flanders","45-54","F","Johnson&Johnson","C",470
2021-05-21,"Flanders","45-54","F","Moderna","A",1930
2021-05-21,"Flanders","45-54","F","Moderna","B",121
2021-05-21,"Flanders","45-54","F","Pfizer-BioNTech","A",5198
2021-05-21,"Flanders","45-54","F","Pfizer-BioNTech","B",364
2021-05-21,"Flanders","45-54","M","AstraZeneca-Oxford","A",10448
2021-05-21,"Flanders","45-54","M","AstraZeneca-Oxford","B",358
2021-05-21,"Flanders","45-54","M","Johnson&Johnson","C",628
2021-05-21,"Flanders","45-54","M","Moderna","A",2177
2021-05-21,"Flanders","45-54","M","Moderna","B",92
2021-05-21,"Flanders","45-54","M","Pfizer-BioNTech","A",6371
2021-05-21,"Flanders","45-54","M","Pfizer-BioNTech","B",221
2021-05-21,"Flanders","55-64","F","AstraZeneca-Oxford","A",2004
2021-05-21,"Flanders","55-64","F","AstraZeneca-Oxford","B",178
2021-05-21,"Flanders","55-64","F","Johnson&Johnson","C",170
2021-05-21,"Flanders","55-64","F","Moderna","A",855
2021-05-21,"Flanders","55-64","F","Moderna","B",1128
2021-05-21,"Flanders","55-64","F","Pfizer-BioNTech","A",1489
2021-05-21,"Flanders","55-64","F","Pfizer-BioNTech","B",575
2021-05-21,"Flanders","55-64","M","AstraZeneca-Oxford","A",2535
2021-05-21,"Flanders","55-64","M","AstraZeneca-Oxford","B",82
2021-05-21,"Flanders","55-64","M","Johnson&Johnson","C",146
2021-05-21,"Flanders","55-64","M","Moderna","A",929
2021-05-21,"Flanders","55-64","M","Moderna","B",1234
2021-05-21,"Flanders","55-64","M","Pfizer-BioNTech","A",1681
2021-05-21,"Flanders","55-64","M","Pfizer-BioNTech","B",538
2021-05-21,"Flanders","65-74","F","AstraZeneca-Oxford","A",69
2021-05-21,"Flanders","65-74","F","AstraZeneca-Oxford","B",21
2021-05-21,"Flanders","65-74","F","Johnson&Johnson","C",40
2021-05-21,"Flanders","65-74","F","Moderna","A",14
2021-05-21,"Flanders","65-74","F","Moderna","B",910
2021-05-21,"Flanders","65-74","F","Pfizer-BioNTech","A",102
2021-05-21,"Flanders","65-74","F","Pfizer-BioNTech","B",6782
2021-05-21,"Flanders","65-74","M","AstraZeneca-Oxford","A",56
2021-05-21,"Flanders","65-74","M","AstraZeneca-Oxford","B",13
2021-05-21,"Flanders","65-74","M","Johnson&Johnson","C",35
2021-05-21,"Flanders","65-74","M","Moderna","A",15
2021-05-21,"Flanders","65-74","M","Moderna","B",871
2021-05-21,"Flanders","65-74","M","Pfizer-BioNTech","A",100
2021-05-21,"Flanders","65-74","M","Pfizer-BioNTech","B",6333
2021-05-21,"Flanders","75-84","F","AstraZeneca-Oxford","A",11
2021-05-21,"Flanders","75-84","F","AstraZeneca-Oxford","B",6
2021-05-21,"Flanders","75-84","F","Johnson&Johnson","C",78
2021-05-21,"Flanders","75-84","F","Moderna","A",8
2021-05-21,"Flanders","75-84","F","Moderna","B",90
2021-05-21,"Flanders","75-84","F","Pfizer-BioNTech","A",53
2021-05-21,"Flanders","75-84","F","Pfizer-BioNTech","B",1629
2021-05-21,"Flanders","75-84","M","AstraZeneca-Oxford","A",6
2021-05-21,"Flanders","75-84","M","AstraZeneca-Oxford","B",5
2021-05-21,"Flanders","75-84","M","Johnson&Johnson","C",51
2021-05-21,"Flanders","75-84","M","Moderna","A",6
2021-05-21,"Flanders","75-84","M","Moderna","B",55
2021-05-21,"Flanders","75-84","M","Pfizer-BioNTech","A",39
2021-05-21,"Flanders","75-84","M","Pfizer-BioNTech","B",1569
2021-05-21,"Flanders","85+","F","AstraZeneca-Oxford","A",14
2021-05-21,"Flanders","85+","F","AstraZeneca-Oxford","B",5
2021-05-21,"Flanders","85+","F","Johnson&Johnson","C",92
2021-05-21,"Flanders","85+","F","Moderna","A",4
2021-05-21,"Flanders","85+","F","Moderna","B",52
2021-05-21,"Flanders","85+","F","Pfizer-BioNTech","A",9
2021-05-21,"Flanders","85+","F","Pfizer-BioNTech","B",100
2021-05-21,"Flanders","85+","M","AstraZeneca-Oxford","A",7
2021-05-21,"Flanders","85+","M","AstraZeneca-Oxford","B",8
2021-05-21,"Flanders","85+","M","Johnson&Johnson","C",52
2021-05-21,"Flanders","85+","M","Moderna","A",2
2021-05-21,"Flanders","85+","M","Moderna","B",25
2021-05-21,"Flanders","85+","M","Pfizer-BioNTech","A",2
2021-05-21,"Flanders","85+","M","Pfizer-BioNTech","B",62
2021-05-21,NA,"18-34","F","AstraZeneca-Oxford","B",1
2021-05-21,NA,"18-34","F","Johnson&Johnson","C",1
2021-05-21,NA,"18-34","F","Moderna","A",3
2021-05-21,NA,"18-34","F","Moderna","B",2
2021-05-21,NA,"18-34","F","Pfizer-BioNTech","A",3
2021-05-21,NA,"18-34","F","Pfizer-BioNTech","B",6
2021-05-21,NA,"18-34","M","Pfizer-BioNTech","A",1
2021-05-21,NA,"18-34","M","Pfizer-BioNTech","B",5
2021-05-21,NA,"35-44","F","AstraZeneca-Oxford","A",3
2021-05-21,NA,"35-44","F","AstraZeneca-Oxford","B",4
2021-05-21,NA,"35-44","F","Moderna","A",3
2021-05-21,NA,"35-44","F","Pfizer-BioNTech","A",3
2021-05-21,NA,"35-44","F","Pfizer-BioNTech","B",3
2021-05-21,NA,"35-44","M","AstraZeneca-Oxford","A",2
2021-05-21,NA,"35-44","M","AstraZeneca-Oxford","B",1
2021-05-21,NA,"35-44","M","Johnson&Johnson","C",4
2021-05-21,NA,"35-44","M","Moderna","A",2
2021-05-21,NA,"35-44","M","Pfizer-BioNTech","A",3
2021-05-21,NA,"35-44","M","Pfizer-BioNTech","B",5
2021-05-21,NA,"45-54","F","AstraZeneca-Oxford","A",2
2021-05-21,NA,"45-54","F","Moderna","A",6
2021-05-21,NA,"45-54","F","Moderna","B",1
2021-05-21,NA,"45-54","F","Pfizer-BioNTech","A",3
2021-05-21,NA,"45-54","F","Pfizer-BioNTech","B",4
2021-05-21,NA,"45-54","M","AstraZeneca-Oxford","A",5
2021-05-21,NA,"45-54","M","AstraZeneca-Oxford","B",1
2021-05-21,NA,"45-54","M","Johnson&Johnson","C",1
2021-05-21,NA,"45-54","M","Moderna","A",5
2021-05-21,NA,"45-54","M","Pfizer-BioNTech","A",7
2021-05-21,NA,"45-54","M","Pfizer-BioNTech","B",4
2021-05-21,NA,"55-64","F","AstraZeneca-Oxford","A",2
2021-05-21,NA,"55-64","F","Moderna","A",2
2021-05-21,NA,"55-64","F","Pfizer-BioNTech","A",3
2021-05-21,NA,"55-64","F","Pfizer-BioNTech","B",8
2021-05-21,NA,"55-64","M","AstraZeneca-Oxford","A",3
2021-05-21,NA,"55-64","M","AstraZeneca-Oxford","B",2
2021-05-21,NA,"55-64","M","Johnson&Johnson","C",1
2021-05-21,NA,"55-64","M","Moderna","A",1
2021-05-21,NA,"55-64","M","Pfizer-BioNTech","A",2
2021-05-21,NA,"55-64","M","Pfizer-BioNTech","B",14
2021-05-21,NA,"65-74","F","Moderna","A",1
2021-05-21,NA,"65-74","F","Pfizer-BioNTech","A",1
2021-05-21,NA,"65-74","F","Pfizer-BioNTech","B",6
2021-05-21,NA,"65-74","M","AstraZeneca-Oxford","A",2
2021-05-21,NA,"65-74","M","Johnson&Johnson","C",5
2021-05-21,NA,"65-74","M","Moderna","A",2
2021-05-21,NA,"65-74","M","Pfizer-BioNTech","B",9
2021-05-21,NA,"75-84","F","Johnson&Johnson","C",1
2021-05-21,NA,"75-84","F","Pfizer-BioNTech","B",4
2021-05-21,NA,"75-84","M","Moderna","B",1
2021-05-21,NA,"75-84","M","Pfizer-BioNTech","B",4
2021-05-21,NA,"85+","F","Pfizer-BioNTech","B",2
2021-05-21,NA,"85+","M","Moderna","A",1
2021-05-21,NA,"85+","M","Pfizer-BioNTech","B",2
2021-05-21,"Ostbelgien","18-34","F","AstraZeneca-Oxford","B",1
2021-05-21,"Ostbelgien","18-34","F","Moderna","A",5
2021-05-21,"Ostbelgien","18-34","F","Moderna","B",4
2021-05-21,"Ostbelgien","18-34","F","Pfizer-BioNTech","A",19
2021-05-21,"Ostbelgien","18-34","F","Pfizer-BioNTech","B",5
2021-05-21,"Ostbelgien","18-34","M","Johnson&Johnson","C",1
2021-05-21,"Ostbelgien","18-34","M","Moderna","A",9
2021-05-21,"Ostbelgien","18-34","M","Moderna","B",2
2021-05-21,"Ostbelgien","18-34","M","Pfizer-BioNTech","A",27
2021-05-21,"Ostbelgien","18-34","M","Pfizer-BioNTech","B",5
2021-05-21,"Ostbelgien","35-44","F","Moderna","A",32
2021-05-21,"Ostbelgien","35-44","F","Moderna","B",1
2021-05-21,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",110
2021-05-21,"Ostbelgien","35-44","M","Moderna","A",54
2021-05-21,"Ostbelgien","35-44","M","Moderna","B",4
2021-05-21,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",156
2021-05-21,"Ostbelgien","45-54","F","AstraZeneca-Oxford","A",1
2021-05-21,"Ostbelgien","45-54","F","Moderna","A",19
2021-05-21,"Ostbelgien","45-54","F","Moderna","B",20
